,ground truth outcome
pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom_0071,True
pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom_0072,True
pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom_0073,True
pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom_0074,True
pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom_0075,True
pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom_0076,False
pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom_0077,True
pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom_0078,False
pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom_0079,True
pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom_0080,True
pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom_0081,True
pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom_0082,True
pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom_0083,True
pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom_0084,True
pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom_0085,False
pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom_0086,True
pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom_0087,False
pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom_0088,False
pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom_0089,True
pilot_towers_nb4_SJ025_mono1_dis1_occ1_boxroom_0090,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0000,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0001,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0002,False
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0003,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0004,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0005,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0006,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0007,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0008,False
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0009,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0010,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0011,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0012,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0013,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0014,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0015,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0016,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0017,False
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0018,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0019,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0020,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0021,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0022,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0023,False
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0024,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0025,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0026,False
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0027,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0028,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0029,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0030,False
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0031,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0032,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0033,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0034,False
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0035,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0036,False
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0037,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0038,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0039,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0040,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0041,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0042,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0043,False
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0044,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0045,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0046,False
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0047,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0048,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0049,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0050,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0051,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0052,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0053,False
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0054,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0055,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0056,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0057,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0058,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0059,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0060,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0061,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0062,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0063,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0064,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0065,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0066,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0067,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0068,False
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0069,False
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0070,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0071,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0072,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0073,False
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0074,False
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0075,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0076,False
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0077,False
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0078,False
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0079,False
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0080,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0081,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0082,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0083,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0084,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0085,False
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0086,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0087,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0088,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0089,True
pilot_towers_nb4_fr015_SJ000_gr-01_mono1_dis1_occ1_boxroom_0090,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0000,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0001,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0002,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0003,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0004,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0005,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0006,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0007,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0008,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0009,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0010,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0011,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0012,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0013,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0014,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0015,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0016,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0017,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0018,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0019,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0020,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0021,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0022,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0023,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0024,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0025,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0026,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0027,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0028,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0029,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0030,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0031,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0032,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0033,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0034,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0035,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0036,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0037,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0038,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0039,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0040,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0041,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0042,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0043,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0044,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0045,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0046,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0047,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0048,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0049,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0050,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0051,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0052,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0053,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0054,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0055,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0056,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0057,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0058,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0059,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0060,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0061,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0062,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0063,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0064,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0065,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0066,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0067,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0068,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0069,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0070,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0071,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0072,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0073,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0074,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0075,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0076,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0077,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0078,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0079,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0080,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0081,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0082,True
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0083,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0084,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0085,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0086,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0087,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0088,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0089,False
pilot_towers_nb4_fr015_SJ000_gr000sph_mono1_dis0_occ0_tdwroom_0090,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0000,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0001,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0002,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0003,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0004,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0005,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0006,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0007,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0008,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0009,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0010,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0011,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0012,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0013,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0014,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0015,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0016,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0017,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0018,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0019,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0020,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0021,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0022,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0023,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0024,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0025,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0026,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0027,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0028,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0029,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0030,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0031,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0032,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0033,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0034,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0035,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0036,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0037,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0038,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0039,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0040,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0041,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0042,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0043,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0044,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0045,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0046,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0047,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0048,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0049,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0050,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0051,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0052,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0053,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0054,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0055,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0056,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0057,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0058,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0059,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0060,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0061,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0062,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0063,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0064,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0065,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0066,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0067,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0068,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0069,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0070,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0071,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0072,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0073,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0074,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0075,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0076,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0077,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0078,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0079,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0080,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0081,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0082,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0083,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0084,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0085,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0086,False
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0087,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0088,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0089,True
pilot_towers_nb4_fr015_SJ000_gr015sph_mono1_dis0_occ0_tdwroom_0090,False
